" ","HuMoments1","HuMoments2","HuMoments3","HuMoments4","HuMoments5","HuMoments6","HuMoments7","ModelName"
bird-6.gif,0.228884,0.0114492,0.00292352,0.000212332,-8.38064e-08,6.15344e-06,1.63099e-07,"bird"
deer-3.gif,0.344568,0.0321997,0.0036183,0.000107301,6.52587e-08,1.14988e-05,8.99034e-09,"deer"
device3-8.gif,0.200401,9.99125e-05,2.5643e-05,4.8633e-06,-4.01548e-12,-1.86079e-08,-2.59742e-11,"device3"
children-4.gif,0.32431,0.0771228,0.00047122,0.000312446,1.19844e-07,8.6095e-05,8.40238e-08,"children"
personal_car-8.gif,0.225419,0.0234043,0.000478189,6.16827e-05,4.7394e-09,1.86661e-06,5.97573e-09,"personal_car"
watch-9.gif,0.423876,0.15019,0.00230656,0.00172219,3.43239e-06,0.00066713,-8.48208e-07,"watch"
spring-6.gif,99.4933,3916.97,33112.6,17377.9,3.93446e+08,969555,3.41927e+08,"spring"
Misk-1.gif,0.179591,0.00262546,5.86299e-05,7.75151e-06,8.39208e-11,3.89451e-07,2.53288e-11,"Misk"
children-8.gif,0.324411,0.0772336,0.000393259,0.000258844,8.25331e-08,7.13281e-05,5.91787e-08,"children"
flatfish-2.gif,0.236024,0.0248477,0.00113643,0.000697126,6.20227e-07,0.000108856,1.82138e-07,"flatfish"
cup-6.gif,0.180913,0.000888696,0.000280492,2.56248e-05,1.54942e-09,-7.35981e-07,-5.52899e-10,"cup"
beetle-9.gif,0.345436,0.038169,0.00269924,0.00144867,-2.64855e-06,0.000280562,-2.24307e-06,"beetle"
lizzard-6.gif,38.306,873.812,1449.95,1163.96,1.10014e+06,21293.9,688414,"lizzard"
pocket-7.gif,0.274923,0.00838431,0.00233525,0.000192044,1.28248e-07,1.75385e-05,-4.58781e-09,"pocket"
device0-10.gif,0.208004,1.01615e-08,2.58752e-10,9.51673e-09,-1.49339e-17,-9.59325e-13,-1.7442e-31,"device0"
bottle-05.gif,0.387415,0.12119,0.00681208,0.00460105,2.57584e-05,0.00160122,-1.46213e-05,"bottle"
chicken-9.gif,0.237355,0.010116,0.00624119,0.000368971,9.18975e-08,1.36974e-05,-1.86674e-07,"chicken"
classic-2.gif,0.284367,0.0508478,0.00189587,0.000460627,3.57127e-07,6.46087e-05,-2.57571e-07,"classic"
HCircle-3.gif,0.204799,0.0141573,0.00090168,5.94e-05,-1.37102e-08,-7.05881e-06,5.20062e-10,"HCircle"
crown-6.gif,0.234098,0.00735439,0.00110874,0.000353105,-2.20918e-07,-3.02596e-05,4.83131e-08,"crown"
bottle-06.gif,0.37515,0.113135,0.00304442,0.00200216,4.94308e-06,0.000673253,2.88426e-06,"bottle"
HCircle-7.gif,0.186261,0.00582089,0.00103893,5.26834e-05,-1.09631e-08,-3.93139e-06,-1.48908e-09,"HCircle"
Bone-4.gif,0.961453,0.835541,0.0177364,0.0135957,0.000211063,0.012384,7.77722e-05,"Bone"
horseshoe-2.gif,0.45746,0.00230395,0.00450285,0.00343128,-1.305e-05,-0.00016199,-1.61116e-06,"horseshoe"
truck-10.gif,0.215418,0.016406,0.000633302,4.30223e-05,1.74558e-09,-5.47387e-08,2.94205e-09,"truck"
spoon-7.gif,0.55148,0.257789,0.059276,0.0451656,0.00233692,0.0229304,0.00152763,"spoon"
shoe-10.gif,0.257088,0.0385832,0.000579653,0.000129609,3.0387e-08,1.86534e-05,-3.42076e-08,"shoe"
personal_car-7.gif,0.2474,0.0338967,0.000535637,6.79195e-05,4.45075e-09,3.79921e-07,1.1456e-08,"personal_car"
bell-7.gif,0.198151,0.00810384,0.00206059,0.000118303,5.767e-08,1.05227e-05,-7.92143e-09,"bell"
horse-5.gif,0.282544,0.0188901,0.00306347,7.85888e-05,8.90276e-09,-9.96977e-06,-2.81301e-08,"horse"
fish-10.gif,0.40204,0.133601,0.000518758,0.000180319,5.04983e-08,4.37762e-05,-4.10966e-08,"fish"
horseshoe-6.gif,0.285124,0.00227711,0.00135539,0.000606798,-5.4548e-07,-2.86085e-05,-1.59445e-07,"horseshoe"
sea_snake-7.gif,0.524271,0.113858,0.0190431,0.00523582,2.98664e-05,0.0013736,-1.91056e-05,"sea_snake"
device7-4.gif,0.199211,6.37849e-08,3.67278e-10,7.74181e-09,7.76291e-18,1.32365e-12,1.20519e-17,"device7"
fountain-02.gif,0.210401,0.00460365,0.00298934,2.41111e-05,6.31079e-09,-1.59575e-06,-1.24072e-09,"fountain"
crown-7.gif,0.250186,0.0171164,0.00088461,0.000227832,-9.02411e-08,-2.68146e-05,8.42218e-08,"crown"
Misk-2.gif,0.182808,0.00343387,9.28299e-05,3.93977e-06,-1.47386e-11,-2.30784e-07,2.90481e-11,"Misk"
face-7.gif,0.180992,0.00666715,0.000180613,1.6272e-05,8.40938e-10,1.22212e-06,6.72682e-10,"face"
device4-1.gif,0.176436,7.19817e-06,0.00203489,1.99676e-07,1.74771e-13,-3.64423e-10,4.01539e-12,"device4"
rat-02.gif,0.276261,0.022128,0.00103677,0.000739235,4.31963e-07,9.85208e-05,2.55956e-09,"rat"
rat-10.gif,0.292127,0.0257756,0.00101325,0.000797177,5.07967e-07,0.000119813,-3.98936e-07,"rat"
teddy-02.gif,0.1848,0.00181312,0.00114244,1.1671e-05,9.61497e-10,3.32877e-07,-1.00153e-09,"teddy"
camel-1.gif,0.216174,0.0101755,0.000478809,1.09694e-05,-5.42269e-10,-9.56146e-07,-6.32634e-10,"camel"
lmfish-4.gif,0.500282,0.220584,0.000461962,0.000141108,3.20487e-08,3.58624e-05,3.43275e-08,"lmfish"
tree-6.gif,0.437649,0.146495,0.000204404,0.0001296,3.29719e-09,4.36202e-05,-6.09857e-09,"tree"
fork-8.gif,55.8242,1936.61,105134,44025.8,2.99507e+09,1.93613e+06,-1.52499e+09,"fork"
frog-8.gif,0.207088,0.00595398,0.000376662,8.64981e-05,6.24165e-09,6.01133e-06,-1.52342e-08,"frog"
fork-7.gif,42.2374,1229.76,1144.24,641.105,-188760,19869,65014.1,"fork"
crown-1.gif,18.6851,16.5778,297.239,42.4848,-4241.76,-159.804,2077.67,"crown"
fish-7.gif,0.377377,0.110352,0.00185143,0.000739719,8.39551e-07,0.000179961,7.66634e-07,"fish"
elephant-9.gif,0.205297,0.002181,1.48919e-06,0.000181367,1.66989e-09,-5.33973e-06,1.78398e-09,"elephant"
children-1.gif,0.330605,0.0811236,0.000443869,0.000309951,1.14964e-07,8.81222e-05,3.15277e-08,"children"
cup-4.gif,0.181428,0.000568878,0.000490159,9.20823e-05,1.9418e-08,-3.23927e-07,1.92669e-08,"cup"
device3-1.gif,0.163649,8.98125e-06,9.23519e-09,4.87962e-10,1.01789e-18,-1.21569e-13,1.0319e-18,"device3"
key-7.gif,0.334745,0.0576721,0.0284471,0.0124088,0.000233137,0.00297994,5.57073e-06,"key"
cattle-2.gif,0.297927,0.0432125,0.000534205,9.57955e-05,1.58923e-08,1.21161e-05,-1.66195e-08,"cattle"
dog-9.gif,0.278251,0.0239997,0.00133099,0.000110913,-1.5574e-08,-1.22866e-05,-8.67768e-09,"dog"
jar-2.gif,0.186202,0.00792008,6.84408e-06,1.99603e-06,7.37729e-12,1.5271e-07,7.22229e-12,"jar"
fly-6.gif,0.302416,0.000925198,0.0182875,4.91134e-05,3.51532e-08,-8.32203e-07,4.41524e-08,"fly"
watch-2.gif,0.693297,0.450961,0.00114056,0.000991185,1.05369e-06,0.00066538,1.91169e-07,"watch"
ray-10.gif,0.201478,0.00150331,0.00120574,0.000519676,4.11019e-07,1.73619e-05,-2.47374e-07,"ray"
dog-4.gif,0.306938,0.0331699,0.00257162,7.15422e-05,6.18323e-09,-3.5095e-06,-2.84748e-08,"dog"
bird-3.gif,0.251339,0.0273927,0.00120289,5.92629e-05,4.20537e-09,6.43202e-06,1.49523e-08,"bird"
fly-8.gif,0.27422,0.000893969,0.00921446,2.75535e-05,3.26575e-09,3.69168e-08,2.11094e-09,"fly"
key-5.gif,0.312765,0.0491521,0.0247749,0.0135486,0.000248225,0.00300375,-2.3275e-05,"key"
chopper-03.gif,0.201392,0.00737201,0.000735489,0.000137931,4.10423e-08,1.09713e-05,1.39687e-08,"chopper"
device2-9.gif,0.164245,1.05719e-06,4.878e-07,3.48952e-09,-1.4359e-16,-3.07318e-12,-5.56185e-17,"device2"
deer-1.gif,0.344416,0.0313464,0.00398688,0.000135685,9.34637e-08,1.27851e-05,-1.10835e-08,"deer"
teddy-03.gif,0.184617,0.00125509,0.00121915,6.05299e-06,3.95434e-10,2.01848e-07,3.61503e-10,"teddy"
lizzard-8.gif,0.384639,0.0696407,0.000839498,0.00141125,1.06259e-06,4.70677e-05,1.08191e-06,"lizzard"
device6-9.gif,0.190383,6.37281e-05,2.0219e-06,4.00241e-07,9.05664e-16,1.0314e-10,-8.27463e-14,"device6"
device8-8.gif,0.320086,0.0102252,0.0333105,0.000161383,-3.66371e-07,-1.62828e-05,-8.64562e-08,"device8"
bottle-02.gif,0.335894,0.0828145,0.00611325,0.00361767,1.70083e-05,0.00103877,-1.32085e-05,"bottle"
camel-7.gif,0.214178,0.00241527,0.00104104,5.07424e-05,-2.28979e-09,-3.34001e-07,7.51839e-09,"camel"
device8-7.gif,0.344879,0.00828404,0.0422424,4.87904e-05,-6.97409e-08,-4.34818e-06,7.84424e-09,"device8"
Heart-4.gif,0.178335,0.00311575,0.000866165,2.77151e-05,-1.76258e-09,-7.5388e-07,-3.95889e-09,"Heart"
stef-08.gif,0.573779,0.0869879,0.178328,0.0232298,0.000410807,0.00562306,-2.17291e-05,"stef"
device1-3.gif,0.167563,5.42731e-07,2.5618e-07,1.25467e-09,2.09509e-17,9.11884e-13,5.37783e-18,"device1"
stef-09.gif,0.605874,0.0770214,0.256862,0.0820255,0.0117025,0.00336566,-0.00183502,"stef"
hat-1.gif,0.184651,0.000511229,0.000862721,1.1379e-05,3.36127e-11,4.15206e-08,9.91655e-10,"hat"
cattle-7.gif,0.286316,0.0321635,0.00091252,1.32013e-05,6.01444e-11,-2.32914e-06,1.31848e-09,"cattle"
bat-10.gif,0.566622,0.16103,0.18134,0.0329067,0.00123877,0.000615587,-0.00248946,"bat"
stef-04.gif,0.5632,0.0636424,0.149323,0.00372619,-4.23802e-05,0.000913938,1.12132e-05,"stef"
truck-03.gif,0.21535,0.0141843,0.000943831,6.20382e-05,6.78969e-09,1.25326e-06,2.13458e-09,"truck"
pocket-10.gif,0.292294,0.00855608,0.00341939,0.000314521,3.03025e-07,2.80753e-05,-1.69667e-07,"pocket"
cellular_phone-2.gif,0.269946,0.0449209,0.000109627,1.52074e-05,1.92174e-10,-9.69648e-07,6.15574e-10,"cellular_phone"
device2-7.gif,0.170228,5.78174e-09,8.42388e-09,5.56596e-11,-2.95034e-20,-3.2012e-15,3.30924e-20,"device2"
device3-5.gif,0.194951,7.35551e-05,1.87634e-05,2.72838e-06,6.07475e-12,-1.55845e-08,-8.83341e-13,"device3"
tree-8.gif,23.6662,126.829,267.699,106.061,-17136,1192.51,-8134.52,"tree"
device2-2.gif,0.174961,1.14784e-08,2.49251e-09,5.66795e-08,-4.07621e-16,-3.76131e-12,4.97865e-16,"device2"
Bone-1.gif,0.935709,0.782892,0.0334344,0.0249393,0.000720135,0.0220588,0.000323238,"Bone"
Bone-9.gif,0.950188,0.804791,0.0252773,0.0166801,0.00034247,0.0149631,0.000152228,"Bone"
stef-02.gif,0.482147,0.102629,0.0342715,0.00289156,2.87418e-05,0.000377016,2.85706e-05,"stef"
horseshoe-1.gif,0.47549,0.00403674,0.00633227,0.00540557,-3.03814e-05,-0.000307474,-9.51626e-06,"horseshoe"
horse-10.gif,0.33917,0.0395564,0.00281919,0.000145951,-3.482e-08,2.45706e-05,6.04365e-09,"horse"
guitar-10.gif,0.362339,0.086565,0.0354247,0.0236189,0.000683174,0.00694896,0.000608651,"guitar"
beetle-8.gif,0.248734,0.0040409,7.79783e-05,0.000454885,-4.4375e-08,2.87107e-05,-2.21132e-08,"beetle"
cup-10.gif,0.176936,0.00149434,0.000446228,5.75028e-05,8.85959e-09,2.03792e-06,-6.85201e-09,"cup"
octopus-5.gif,0.209396,0.00382622,0.00132643,1.5089e-05,-1.12556e-09,7.73339e-07,1.94369e-09,"octopus"
classic-7.gif,0.240111,0.0285644,0.000276785,9.89923e-05,1.5832e-08,1.60938e-05,7.87911e-09,"classic"
bird-5.gif,0.228911,0.0114553,0.00292703,0.000212752,-8.39526e-08,6.17735e-06,-1.14075e-07,"bird"
teddy-07.gif,0.185048,0.00161114,0.0010655,8.283e-06,7.1945e-10,3.32471e-07,2.30139e-10,"teddy"
chopper-06.gif,0.197603,0.00638025,0.000677414,0.000101108,2.16778e-08,7.40402e-06,2.39575e-09,"chopper"
device1-10.gif,0.176794,1.76067e-06,6.2603e-07,1.83556e-09,-1.57708e-17,8.47222e-13,5.60578e-17,"device1"
deer-2.gif,0.344568,0.0321997,0.0036183,0.000107301,6.52587e-08,1.14988e-05,-8.99034e-09,"deer"
octopus-9.gif,0.187999,0.00218933,9.59485e-05,2.36558e-05,1.09965e-09,-1.05059e-06,-4.68057e-10,"octopus"
device3-3.gif,0.163641,1.15932e-05,2.01786e-06,1.3419e-08,-1.69477e-15,1.1783e-11,1.48368e-15,"device3"
camel-10.gif,0.220216,0.0116949,0.000354631,1.30225e-05,-3.90847e-10,-1.40828e-06,7.76671e-10,"camel"
ray-3.gif,0.197681,0.000992903,0.000990403,0.000515255,3.67889e-07,1.62128e-05,3.34207e-07,"ray"
bell-3.gif,0.186715,0.0045758,0.00147833,2.92039e-05,6.06518e-09,1.97244e-06,1.18122e-09,"bell"
lmfish-2.gif,0.317079,0.0693098,0.000340291,3.39051e-05,-1.48257e-09,-6.75225e-06,3.12637e-09,"lmfish"
Comma-7.gif,0.21883,0.0172641,0.000464824,0.000211936,6.24156e-08,1.83927e-05,2.83359e-08,"Comma"
children-10.gif,0.327429,0.0790064,0.000431781,0.000297858,1.06784e-07,8.36634e-05,5.31717e-08,"children"
guitar-3.gif,0.843835,0.495548,0.230793,0.101359,0.015497,0.0709526,0.00928262,"guitar"
lmfish-7.gif,0.401243,0.132893,0.000137195,0.000114418,1.43241e-08,4.12838e-05,-6.91593e-09,"lmfish"
device4-9.gif,0.20683,0.000366202,0.00672365,1.25509e-05,8.47693e-10,1.91538e-07,3.17887e-09,"device4"
horseshoe-7.gif,0.295107,0.000380374,0.000411257,0.000302265,-9.6522e-08,5.41856e-06,-1.76817e-08,"horseshoe"
bat-8.gif,0.327686,0.049091,0.0147279,0.00168462,1.65136e-06,-7.2348e-05,3.12809e-06,"bat"
device1-6.gif,0.173956,9.11822e-07,4.05287e-07,1.10936e-08,2.01415e-16,6.91769e-12,6.8967e-16,"device1"
carriage-01.gif,0.378849,0.093266,0.00205043,0.00153828,2.73185e-06,0.000468723,8.3941e-07,"carriage"
car-09.gif,0.238215,0.0280599,0.000802552,0.000142186,4.44675e-08,1.80087e-05,-3.70975e-08,"car"
elephant-10.gif,0.179267,0.000362727,6.86139e-05,4.63732e-05,-2.20639e-09,3.58042e-08,1.04943e-10,"elephant"
shoe-4.gif,0.268152,0.0440447,0.000696119,0.000201915,7.24844e-08,3.81713e-05,-7.42444e-08,"shoe"
key-3.gif,0.335687,0.0655277,0.0221815,0.0107249,0.000165362,0.00274269,7.37571e-06,"key"
Bone-7.gif,0.898928,0.697331,0.0414142,0.0190961,0.000502983,0.0118051,-0.000511471,"Bone"
octopus-10.gif,0.186214,0.00492716,5.03228e-05,5.02448e-06,3.14867e-11,-3.11523e-07,-2.63613e-11,"octopus"
cellular_phone-7.gif,0.237489,0.0277649,0.000202554,5.65878e-05,5.52059e-09,4.26529e-06,-2.17662e-10,"cellular_phone"
chopper-07.gif,0.201157,0.00744778,0.00108135,0.000183843,8.19372e-08,1.26619e-05,2.89029e-08,"chopper"
truck-02.gif,0.216113,0.0156258,0.000447876,3.58545e-05,3.88379e-09,2.90726e-06,-3.49193e-09,"truck"
guitar-6.gif,0.359225,0.0816471,0.0389798,0.0264405,0.000848729,0.00755509,0.000778274,"guitar"
jar-7.gif,0.183381,0.00757675,0.000111603,6.89237e-06,1.90091e-10,5.96249e-07,-4.07565e-11,"jar"
apple-5.gif,0.167731,5.52458e-05,0.000282985,1.90605e-05,1.3869e-09,1.44541e-08,1.31441e-09,"apple"
watch-6.gif,0.474196,0.195778,0.0019288,0.00146619,2.46557e-06,0.000648645,2.41911e-07,"watch"
turtle-4.gif,0.230983,0.0191548,0.00152645,0.000206493,-2.34244e-08,-6.02191e-06,5.85703e-08,"turtle"
fish-6.gif,1.48368,2.16299,0.0320933,0.0270994,0.000799078,0.0395109,0.000248836,"fish"
brick-02.gif,0.258476,0.0381933,1.77269e-06,6.43638e-07,6.87083e-13,6.45844e-08,-3.4921e-13,"brick"
tree-1.gif,0.211337,0.00894999,5.17302e-05,0.000136163,-5.205e-10,1.27335e-05,-1.05998e-08,"tree"
bell-10.gif,19.3959,74.9831,1468.77,75.0113,23002.8,608.718,-5412.7,"bell"
beetle-1.gif,0.369637,0.0362407,0.00829223,0.00302348,-1.50322e-05,0.000574134,-1.36292e-05,"beetle"
octopus-7.gif,0.177616,0.00182741,0.000685435,4.14447e-06,-2.20879e-10,-1.01463e-07,7.37843e-11,"octopus"
turtle-6.gif,0.229774,0.0199104,0.000176549,5.20258e-05,2.14822e-09,7.2918e-06,6.74967e-10,"turtle"
device3-7.gif,0.163788,8.73017e-06,3.15344e-06,8.27521e-08,4.21023e-14,-6.21476e-11,-4.20927e-14,"device3"
fork-6.gif,54.2624,1894.95,58340.7,14773.5,4.33641e+08,643095,-8.92007e+07,"fork"
car-04.gif,0.241661,0.0289814,0.000805529,8.80824e-05,1.31862e-08,4.37297e-06,7.84821e-09,"car"
ray-7.gif,0.19115,0.000966064,0.000659729,0.000240915,9.54895e-08,4.84915e-06,4.90559e-08,"ray"
octopus-2.gif,0.170673,0.000151436,0.000111855,2.09679e-05,-3.68237e-10,2.24867e-07,1.55011e-10,"octopus"
device1-2.gif,0.164708,1.68529e-07,1.53448e-07,2.53954e-10,7.08137e-19,8.11657e-14,1.33763e-18,"device1"
camel-5.gif,0.274062,0.0287199,0.00510981,0.00107634,2.30054e-06,0.00015565,2.47969e-06,"camel"
face-3.gif,0.188109,0.0091495,0.000215417,2.32593e-05,1.59525e-09,2.0837e-06,1.23687e-09,"face"
elephant-3.gif,0.18914,0.000647455,0.000174747,8.67416e-05,-2.74158e-09,-2.19249e-06,-5.72443e-09,"elephant"
apple-1.gif,0.161964,4.35994e-06,4.6057e-05,2.70515e-06,3.01204e-11,5.0011e-09,-2.28085e-11,"apple"
Glas-2.gif,0.312876,0.0215261,0.010577,0.00282324,1.5331e-05,0.000409536,7.88434e-08,"Glas"
personal_car-5.gif,0.267083,0.0428744,0.00141489,0.000232887,8.3309e-08,1.41327e-05,3.59204e-08,"personal_car"
device0-3.gif,0.22445,5.37042e-07,4.6044e-07,1.74603e-08,-1.16614e-15,-1.27437e-11,1.49774e-15,"device0"
lizzard-2.gif,0.373663,0.0158115,0.00140624,0.00296486,-5.44151e-06,-0.000366283,5.08187e-06,"lizzard"
cellular_phone-1.gif,0.249012,0.0338141,0.000235994,5.02322e-05,4.20422e-09,2.10089e-06,-2.12183e-09,"cellular_phone"
bottle-08.gif,0.319532,0.0729857,0.00440407,0.00231776,7.40424e-06,0.000625154,3.77884e-06,"bottle"
octopus-1.gif,0.186849,0.0011008,0.000151929,8.80709e-05,-9.97078e-09,2.9013e-06,-2.74261e-09,"octopus"
pencil-7.gif,1.00772,0.987304,0.00984539,0.00898464,8.45022e-05,0.00892742,-1.1334e-05,"pencil"
guitar-1.gif,40.9133,1280.83,30113.1,21237.7,5.37021e+08,759208,5.23667e+08,"guitar"
personal_car-2.gif,0.232951,0.026618,0.000478899,0.000116568,2.62754e-08,1.65307e-05,-2.6983e-08,"personal_car"
sea_snake-10.gif,0.58098,0.214462,0.0171044,0.00291831,-1.44724e-05,-0.00135089,-8.62734e-06,"sea_snake"
cattle-9.gif,0.256429,0.0212922,0.00119431,9.47603e-05,-5.10423e-09,6.36319e-06,-2.17165e-08,"cattle"
fork-1.gif,64.5326,3193.94,59287.7,19661.6,6.71016e+08,1.11116e+06,-2.62552e+08,"fork"
spoon-1.gif,0.896774,0.749353,0.16823,0.154961,0.0250169,0.131676,-0.0200696,"spoon"
camel-4.gif,0.235253,0.00285967,0.000882992,0.000246485,5.87073e-08,-1.10849e-05,-1.14707e-07,"camel"
device2-3.gif,0.197508,1.84389e-05,1.44799e-05,2.22143e-06,-1.199e-11,-5.79919e-09,1.13634e-11,"device2"
crown-5.gif,0.214085,0.0135001,0.000482057,5.97047e-05,-9.50194e-09,-6.67586e-06,3.30901e-09,"crown"
children-9.gif,0.326096,0.0782645,0.000374575,0.000247671,7.541e-08,6.90681e-05,4.61121e-08,"children"
crown-2.gif,0.203158,0.0129693,7.2093e-05,8.78113e-06,-2.1496e-10,-9.65219e-07,-8.37043e-11,"crown"
device9-9.gif,0.177169,7.2494e-06,6.67373e-07,2.03918e-07,-1.10526e-14,-8.61489e-11,-7.24878e-14,"device9"
device5-3.gif,0.387078,3.86789e-05,2.06489e-05,1.11567e-05,1.04861e-10,-4.15493e-08,1.57545e-10,"device5"
dog-2.gif,0.35472,0.048784,0.00130871,0.000155718,-2.63499e-08,-1.90162e-05,1.42434e-08,"dog"
butterfly-9.gif,0.286293,0.0344606,0.00570019,0.000476012,-7.75179e-07,-8.7969e-05,2.17304e-07,"butterfly"
key-4.gif,0.272684,0.0398364,0.0064943,0.00409325,2.11029e-05,0.000816696,-3.03126e-06,"key"
horse-1.gif,0.324858,0.0372714,0.00517642,0.000295083,2.13581e-07,5.69671e-05,-2.29985e-07,"horse"
truck-07.gif,0.218936,0.0166836,0.00106749,7.72319e-05,6.55629e-09,6.05768e-07,1.53838e-08,"truck"
face-6.gif,0.181676,0.00686525,0.000186806,1.73103e-05,9.55317e-10,1.35549e-06,6.5654e-10,"face"
brick-10.gif,0.312217,0.0671585,8.36831e-05,8.31678e-06,-1.9445e-10,-2.05561e-06,-3.9003e-11,"brick"
spoon-5.gif,0.55148,0.257789,0.059276,0.0451656,0.00233692,0.0229304,-0.00152763,"spoon"
cellular_phone-9.gif,0.272859,0.0458974,0.000275424,7.51428e-05,9.16106e-09,6.31015e-06,5.4794e-11,"cellular_phone"
sea_snake-6.gif,0.666319,0.0623859,0.00482679,0.000662413,-8.3143e-07,-8.50299e-05,4.96833e-08,"sea_snake"
dog-1.gif,25.9112,212.213,1756.46,19.98,2939.57,104.384,1190.94,"dog"
device8-4.gif,0.342237,0.000850803,0.0440297,0.000889378,-8.68277e-07,3.36691e-06,-4.71921e-06,"device8"
Comma-9.gif,0.209998,0.013736,0.000574016,0.000194954,5.35828e-08,1.43825e-05,5.46229e-08,"Comma"
turtle-10.gif,0.231103,0.0200847,0.000892641,0.000102577,-1.77348e-08,-9.57592e-06,-3.09102e-08,"turtle"
watch-10.gif,0.528273,0.249403,0.00102419,0.000719811,6.16996e-07,0.000337955,4.40119e-07,"watch"
bird-9.gif,0.27583,0.0223684,0.0139283,0.00109486,-3.60119e-06,-0.000127817,3.29681e-06,"bird"
fountain-08.gif,0.213235,0.0052688,0.00302442,4.05697e-05,1.38656e-08,-2.86673e-06,1.63612e-09,"fountain"
device0-2.gif,0.222536,7.29288e-07,1.87651e-06,5.97257e-08,1.80812e-14,4.50646e-11,-1.84866e-14,"device0"
hammer-2.gif,0.95403,0.770195,0.330138,0.207092,0.0541299,0.180618,-0.00406537,"hammer"
device5-5.gif,0.274512,7.92398e-05,1.93948e-05,1.78016e-06,7.90722e-12,1.39698e-09,7.23103e-12,"device5"
fly-9.gif,0.27422,0.000893969,0.00921446,2.75535e-05,3.26575e-09,3.69168e-08,-2.11094e-09,"fly"
bat-1.gif,0.321939,0.0398368,0.0204078,0.00158935,6.69324e-08,-7.32106e-05,7.57641e-06,"bat"
teddy-09.gif,0.183439,0.00119581,0.00108624,5.82028e-06,2.59813e-10,1.89341e-07,3.08107e-10,"teddy"
lizzard-3.gif,0.305972,0.0289826,0.000205665,0.000709338,-1.98186e-07,-4.10759e-05,2.61663e-07,"lizzard"
device0-6.gif,0.201749,3.08178e-06,6.67015e-07,2.51934e-08,-1.69726e-15,3.35689e-11,3.15881e-15,"device0"
brick-07.gif,0.248245,0.0327384,7.53012e-06,4.91131e-07,-6.72391e-13,-3.67027e-08,1.83066e-13,"brick"
tree-5.gif,0.25448,0.0325962,0.00342709,0.000809194,1.34666e-06,0.000145744,-1.25445e-07,"tree"
cattle-4.gif,0.232673,0.0170751,0.00054679,5.02413e-05,5.1707e-09,6.55045e-06,-8.32461e-09,"cattle"
bird-10.gif,0.273075,0.0192381,0.01345,0.000963201,-3.21681e-06,-0.000127446,6.74745e-07,"bird"
carriage-05.gif,0.408861,0.110142,0.0028762,0.00321866,9.78403e-06,0.00106773,3.88074e-06,"carriage"
truck-05.gif,0.205164,0.0120693,0.000596247,4.54581e-05,5.41543e-09,2.04497e-06,-1.23407e-09,"truck"
sea_snake-8.gif,0.51427,0.0997389,0.0112491,0.00357909,9.0054e-06,0.00086794,-8.45296e-06,"sea_snake"
deer-7.gif,0.322308,0.0216936,0.000697352,0.000141577,3.21902e-08,1.71302e-05,-3.95016e-08,"deer"
camel-2.gif,0.246417,0.0052114,0.000795157,0.000146292,-2.85976e-08,-8.00614e-06,-7.40595e-09,"camel"
bell-9.gif,0.199162,0.00747806,0.00232443,0.000104229,4.76847e-08,8.48953e-06,-7.53716e-09,"bell"
device6-4.gif,0.19134,6.65595e-05,2.3367e-06,8.00543e-07,-7.72026e-13,-5.92432e-10,-5.50101e-13,"device6"
pencil-9.gif,0.865101,0.721,0.0163335,0.0146351,0.000226271,0.0123748,0.000121672,"pencil"
camel-9.gif,0.193532,0.00141708,0.00064434,3.53681e-05,-4.36268e-09,-1.32016e-06,-2.43767e-09,"camel"
Misk-7.gif,0.185459,0.00425606,7.02216e-06,1.00587e-05,-5.44574e-11,5.49176e-07,3.28393e-11,"Misk"
crown-4.gif,0.199238,0.0111878,0.000278291,1.88411e-05,-1.34137e-09,-1.96603e-06,3.28475e-10,"crown"
device8-6.gif,0.271618,0.00083423,0.017118,0.000285238,3.31774e-07,7.9799e-06,-6.30218e-07,"device8"
jar-5.gif,0.183381,0.00757675,0.000111603,6.89237e-06,1.90091e-10,5.96249e-07,4.07565e-11,"jar"
lizzard-5.gif,0.306027,0.0290091,0.00020637,0.000710494,-1.98518e-07,-4.07968e-05,-6.85303e-08,"lizzard"
fork-9.gif,82.6532,4160.69,336764,84862.2,1.43018e+10,5.47336e+06,-1.43031e+10,"fork"
stef-01.gif,0.377789,0.0570696,0.000561936,0.00171585,1.59384e-06,0.000262132,7.75405e-07,"stef"
fork-4.gif,67.2651,3642.04,79091.4,41403,2.36451e+09,2.48848e+06,2.11576e+09,"fork"
butterfly-2.gif,0.298626,0.0246945,0.00700363,0.000331828,-5.05359e-07,-5.21308e-05,5.05176e-07,"butterfly"
teddy-08.gif,0.181338,0.00103607,0.000972788,3.05715e-06,5.92122e-11,7.86575e-08,1.49002e-10,"teddy"
watch-3.gif,0.434958,0.161008,0.000523319,0.000384804,1.7268e-07,0.000154183,3.15558e-08,"watch"
fly-1.gif,0.28205,0.000621672,0.00320096,1.38863e-05,8.63202e-10,-1.46727e-07,2.75352e-09,"fly"
stef-10.gif,0.48688,0.060798,0.0926845,0.00562195,-1.13323e-05,0.000894453,4.20586e-05,"stef"
stef-05.gif,0.472658,0.0473973,0.0682269,0.000343457,-1.2126e-06,7.34946e-05,1.31332e-06,"stef"
spoon-8.gif,0.79267,0.577184,0.0874971,0.0761262,0.00621151,0.0573987,0.00127512,"spoon"
