" ","HuMoments1","HuMoments2","HuMoments3","HuMoments4","HuMoments5","HuMoments6","HuMoments7","BlackRate","WhiteRate","className"
Misk-5.gif,0.208502,0.00650919,0.000394651,4.83407e-05,-5.9597e-09,-3.3992e-06,6.64236e-09,0.359131,0.640869,"Misk"
guitar-8.gif,0.48687,0.188996,0.0601249,0.0449161,0.00233386,0.0195026,-0.00156716,0.6866,0.3134,"guitar"
device5-8.gif,0.353607,1.29026e-06,4.31996e-05,2.31271e-05,7.24001e-10,-2.43597e-08,-3.94827e-10,0.775591,0.224409,"device5"
fish-1.gif,29.4599,591.195,150.093,23.2201,734.496,105.918,-362.263,0.786423,0,"fish"
HCircle-4.gif,0.202077,0.0125844,0.00106743,0.000129734,3.95292e-08,1.15663e-05,-3.3673e-08,0.21143,0.78857,"HCircle"
device0-7.gif,0.223227,2.08481e-10,9.1645e-10,6.81018e-11,-1.70132e-20,-9.8331e-16,-9.56116e-23,0.78503,0.21497,"device0"
dog-8.gif,0.276746,0.0272745,0.00196186,6.21261e-05,-1.99855e-08,-9.55181e-06,4.57914e-09,0.554011,0.445989,"dog"
device9-2.gif,0.185492,0.000325822,8.68795e-07,1.35159e-06,-3.48379e-13,1.10799e-09,-5.55239e-13,0.580915,0.419085,"device9"
pencil-7.gif,1.00772,0.987304,0.00984539,0.00898464,8.45022e-05,0.00892742,-1.1334e-05,0.800742,0.199258,"pencil"
Glas-8.gif,0.271925,0.0146208,0.0079099,0.00187784,7.01174e-06,0.00021598,-2.57565e-07,0.458286,0.541714,"Glas"
spoon-6.gif,0.55148,0.257789,0.059276,0.0451656,0.00233692,0.0229304,-0.00152763,0.839233,0.160767,"spoon"
device7-7.gif,0.282353,5.26352e-07,7.12203e-09,6.23854e-08,-3.80417e-16,-1.63126e-11,3.02784e-16,0.743351,0.256649,"device7"
elephant-3.gif,0.18914,0.000647455,0.000174747,8.67416e-05,-2.74158e-09,-2.19249e-06,-5.72443e-09,0.44723,0.55277,"elephant"
classic-9.gif,0.298647,0.0583992,0.00243422,0.000788136,1.0243e-06,0.000153409,1.03299e-06,0.518555,0.481445,"classic"
personal_car-1.gif,0.274082,0.0481533,0.000384453,8.79709e-05,1.33884e-08,1.15705e-05,-1.03782e-08,0.660413,0.339587,"personal_car"
crown-6.gif,0.234098,0.00735439,0.00110874,0.000353105,-2.20918e-07,-3.02596e-05,4.83131e-08,0.521733,0.478267,"crown"
device2-9.gif,0.164245,1.05719e-06,4.878e-07,3.48952e-09,-1.4359e-16,-3.07318e-12,-5.56185e-17,0.587902,0.412098,"device2"
stef-04.gif,0.5632,0.0636424,0.149323,0.00372619,-4.23802e-05,0.000913938,1.12132e-05,0.972893,0.027107,"stef"
device7-9.gif,0.19769,2.66586e-06,9.40883e-07,3.99111e-08,-6.95198e-15,6.50734e-11,-3.64214e-16,0.614838,0.385162,"device7"
Glas-7.gif,0.33101,0.0221859,0.0166117,0.00561164,5.38776e-05,0.000835724,2.32458e-05,0.519844,0.480156,"Glas"
butterfly-4.gif,0.225346,0.00687528,0.00456147,0.000342829,-4.27362e-07,-2.83568e-05,-2.46512e-07,0.796256,0.203744,"butterfly"
fountain-10.gif,0.215996,0.00645014,0.00264908,3.73248e-05,5.8235e-09,-2.53604e-06,9.63578e-09,0.832179,0.167821,"fountain"
Heart-4.gif,0.178335,0.00311575,0.000866165,2.77151e-05,-1.76258e-09,-7.5388e-07,-3.95889e-09,0.3213,0.6787,"Heart"
bat-3.gif,0.443997,0.127754,0.0349391,0.0054001,2.92899e-05,-4.02828e-05,6.79692e-05,0.863124,0.136876,"bat"
face-9.gif,0.187919,0.00929164,0.000193522,2.39846e-05,1.63391e-09,2.31193e-06,2.93607e-10,0.570803,0.429197,"face"
hammer-9.gif,0.414118,0.0849172,0.0502567,0.0175815,0.000521927,0.00510163,-8.14297e-05,0.897247,0.102753,"hammer"
ray-6.gif,0.184783,0.000490846,0.000499022,0.000187333,5.71781e-08,2.88231e-06,4.55551e-08,0.516139,0.483861,"ray"
bottle-01.gif,0.346769,0.090629,0.00723601,0.00468405,2.72697e-05,0.0014101,-1.30418e-05,0.957978,0.0420218,"bottle"
pocket-2.gif,0.366908,0.0125839,0.00527313,5.94533e-05,-6.05265e-09,-6.6517e-06,3.32841e-08,0.613889,0.386111,"pocket"
bell-10.gif,19.3959,74.9831,1468.77,75.0113,23002.8,608.718,-5412.7,0.408118,0,"bell"
horse-5.gif,0.282544,0.0188901,0.00306347,7.85888e-05,8.90276e-09,-9.96977e-06,-2.81301e-08,0.584532,0.415468,"horse"
key-2.gif,0.265169,0.0324282,0.00905466,0.00391825,2.33361e-05,0.000705399,3.76192e-06,0.746564,0.253436,"key"
apple-7.gif,0.163688,3.29004e-05,0.000103631,5.94132e-06,1.47228e-10,-9.14266e-09,1.11854e-10,0.516205,0.483795,"apple"
truck-02.gif,0.216113,0.0156258,0.000447876,3.58545e-05,3.88379e-09,2.90726e-06,-3.49193e-09,0.967645,0.0323548,"truck"
fountain-09.gif,0.209711,0.0053176,0.00249094,3.65327e-05,2.34728e-09,-1.705e-06,1.02265e-08,0.819799,0.180201,"fountain"
Comma-1.gif,0.230198,0.0229181,0.000436953,0.000150931,3.18938e-08,1.10944e-05,2.6357e-08,0.439107,0.560893,"Comma"
flatfish-10.gif,0.208363,0.0142671,0.000534705,0.000252634,9.25937e-08,2.97811e-05,2.7405e-08,0.402937,0.597063,"flatfish"
pencil-10.gif,1.37661,1.86743,0.000358777,0.0003435,1.20587e-07,0.000465679,-1.27573e-08,0.888793,0.111207,"pencil"
device8-2.gif,0.269149,0.000609684,0.0165956,0.000226249,2.1832e-07,5.58613e-06,-4.37542e-07,0.730852,0.269148,"device8"
tree-2.gif,0.215321,0.010974,3.39287e-06,7.98282e-05,-9.80816e-10,8.3107e-06,1.3074e-09,0.778229,0.221771,"tree"
chopper-08.gif,0.1981,0.00703248,0.000785833,9.64644e-05,2.59177e-08,6.7974e-06,1.20406e-08,0.876953,0.123047,"chopper"
device5-5.gif,0.274512,7.92398e-05,1.93948e-05,1.78016e-06,7.90722e-12,1.39698e-09,7.23103e-12,0.834313,0.165687,"device5"
beetle-6.gif,0.244484,0.00528819,0.00097841,3.03154e-06,1.30353e-10,1.97525e-07,1.64192e-10,0.801737,0.198263,"beetle"
sea_snake-8.gif,0.51427,0.0997389,0.0112491,0.00357909,9.0054e-06,0.00086794,-8.45296e-06,0.820998,0.179002,"sea_snake"
cattle-1.gif,0.261516,0.0238962,0.000996672,8.7058e-06,8.09311e-10,-8.2943e-07,-2.92516e-10,0.735536,0.264464,"cattle"
guitar-2.gif,0.352295,0.0764234,0.0357683,0.0237896,0.000693945,0.00657584,-0.000227113,0.651676,0.348324,"guitar"
device4-6.gif,0.21532,3.0403e-05,0.00903649,0.000142735,1.62064e-07,3.97333e-07,5.2517e-09,0.804949,0.195051,"device4"
personal_car-10.gif,0.254194,0.0365636,0.000917045,0.000147221,2.86131e-08,6.77225e-06,2.43344e-08,0.588459,0.411541,"personal_car"
device5-3.gif,0.387078,3.86789e-05,2.06489e-05,1.11567e-05,1.04861e-10,-4.15493e-08,1.57545e-10,0.872522,0.127478,"device5"
bird-4.gif,0.25154,0.0274789,0.0012152,6.12045e-05,5.10297e-09,6.88246e-06,-4.00739e-09,0.832111,0.167889,"bird"
chopper-06.gif,0.197603,0.00638025,0.000677414,0.000101108,2.16778e-08,7.40402e-06,2.39575e-09,0.881165,0.118835,"chopper"
hat-1.gif,0.184651,0.000511229,0.000862721,1.1379e-05,3.36127e-11,4.15206e-08,9.91655e-10,0.463701,0.536299,"hat"
bat-1.gif,0.321939,0.0398368,0.0204078,0.00158935,6.69324e-08,-7.32106e-05,7.57641e-06,0.755332,0.244668,"bat"
device1-5.gif,0.229332,8.5855e-06,4.83155e-06,6.61968e-08,2.59123e-14,1.66768e-10,2.51448e-14,0.669231,0.330769,"device1"
turtle-9.gif,0.211236,0.0137237,0.00110633,0.000229795,9.72254e-08,1.89546e-05,-3.4806e-08,0.721189,0.278811,"turtle"
device0-1.gif,0.224215,1.43779e-07,5.4311e-07,5.39636e-09,-1.59605e-16,-1.38425e-12,-1.40928e-16,0.698273,0.301727,"device0"
cup-1.gif,0.176112,2.04293e-05,0.000468657,4.54387e-05,6.53987e-09,1.66683e-07,-6.24122e-09,0.588407,0.411593,"cup"
bell-9.gif,0.199162,0.00747806,0.00232443,0.000104229,4.76847e-08,8.48953e-06,-7.53716e-09,0.449643,0.550357,"bell"
frog-7.gif,0.199826,0.00662145,0.00159262,0.00015192,7.16104e-08,1.21864e-05,5.84634e-08,0.483781,0.516219,"frog"
spring-4.gif,57.0923,2102.8,10353.2,1180.74,84879.7,6267.33,-3.20912e+06,0.797622,0,"spring"
spoon-4.gif,0.55148,0.257789,0.059276,0.0451656,0.00233692,0.0229304,0.00152763,0.839233,0.160767,"spoon"
hat-4.gif,0.183572,3.23201e-05,0.00068954,4.96374e-05,-8.98964e-09,2.73809e-07,-1.94672e-09,0.350475,0.649525,"hat"
brick-01.gif,0.274471,0.0462842,4.87449e-05,8.0933e-06,1.3667e-10,1.26901e-06,-1.43874e-10,0.881461,0.118539,"brick"
horseshoe-10.gif,0.268755,0.000461628,0.0012303,0.000759557,-7.34054e-07,-1.63195e-05,-2.28504e-08,0.41456,0.58544,"horseshoe"
spring-10.gif,139.845,15437.4,35426.8,4129.88,3.67607e+07,369643,3.14279e+07,0.88028,0,"spring"
jar-5.gif,0.183381,0.00757675,0.000111603,6.89237e-06,1.90091e-10,5.96249e-07,4.07565e-11,0.819752,0.180248,"jar"
device0-2.gif,0.222536,7.29288e-07,1.87651e-06,5.97257e-08,1.80812e-14,4.50646e-11,-1.84866e-14,0.782085,0.217915,"device0"
device7-6.gif,0.185668,1.37663e-07,6.76561e-09,1.96086e-09,-2.38896e-18,2.27477e-13,-5.06892e-18,0.56012,0.43988,"device7"
hammer-10.gif,0.414118,0.0849172,0.0502567,0.0175815,0.000521927,0.00510163,8.14297e-05,0.897247,0.102753,"hammer"
bottle-09.gif,0.400601,0.130092,0.0107998,0.00728567,6.46099e-05,0.00261558,-5.12986e-05,0.96005,0.0399503,"bottle"
guitar-3.gif,0.843835,0.495548,0.230793,0.101359,0.015497,0.0709526,0.00928262,0.834314,0.165686,"guitar"
fork-5.gif,93.3259,3904.66,942444,327414,1.81674e+11,2.03791e+07,-5.37194e+10,0.963903,0,"fork"
frog-8.gif,0.207088,0.00595398,0.000376662,8.64981e-05,6.24165e-09,6.01133e-06,-1.52342e-08,0.521558,0.478442,"frog"
device2-5.gif,0.228901,1.03975e-05,1.01603e-07,2.90615e-08,-1.98397e-16,-8.08769e-11,1.06281e-15,0.7595,0.2405,"device2"
fork-7.gif,42.2374,1229.76,1144.24,641.105,-188760,19869,65014.1,0.935622,0,"fork"
deer-8.gif,0.310671,0.0332678,0.000689145,0.00010839,1.91378e-08,-1.64631e-05,-2.54018e-08,0.723972,0.276028,"deer"
shoe-7.gif,0.264318,0.0424104,0.000362899,9.06292e-05,1.46926e-08,1.50424e-05,-1.61328e-08,0.680476,0.319524,"shoe"
truck-10.gif,0.215418,0.016406,0.000633302,4.30223e-05,1.74558e-09,-5.47387e-08,2.94205e-09,0.962634,0.0373658,"truck"
key-6.gif,0.3306,0.0651803,0.0193814,0.0093569,0.000126003,0.0023888,3.66292e-06,0.730224,0.269776,"key"
rat-10.gif,0.292127,0.0257756,0.00101325,0.000797177,5.07967e-07,0.000119813,-3.98936e-07,0.867898,0.132102,"rat"
fish-2.gif,0.342424,0.0889233,8.85097e-05,6.51364e-05,4.94491e-09,1.9068e-05,5.0818e-10,0.433677,0.566323,"fish"
teddy-03.gif,0.184617,0.00125509,0.00121915,6.05299e-06,3.95434e-10,2.01848e-07,3.61503e-10,0.685711,0.314289,"teddy"
ray-8.gif,0.184786,0.000491808,0.000498422,0.000187317,5.7134e-08,2.88624e-06,-5.28145e-08,0.757036,0.242964,"ray"
butterfly-9.gif,0.286293,0.0344606,0.00570019,0.000476012,-7.75179e-07,-8.7969e-05,2.17304e-07,0.784405,0.215595,"butterfly"
device1-6.gif,0.173956,9.11822e-07,4.05287e-07,1.10936e-08,2.01415e-16,6.91769e-12,6.8967e-16,0.707211,0.292789,"device1"
car-05.gif,0.244919,0.0308479,0.000694889,9.92414e-05,2.05071e-08,9.70609e-06,-9.31579e-09,0.904317,0.0956834,"car"
watch-7.gif,0.594016,0.323457,0.00236545,0.000833064,1.04939e-06,0.000271711,-8.05451e-07,0.758063,0.241937,"watch"
cattle-4.gif,0.232673,0.0170751,0.00054679,5.02413e-05,5.1707e-09,6.55045e-06,-8.32461e-09,0.471699,0.528301,"cattle"
horse-6.gif,0.327607,0.0314613,0.00487735,3.15998e-05,-7.46912e-09,-1.86844e-06,6.29165e-09,0.657271,0.342729,"horse"
stef-05.gif,0.472658,0.0473973,0.0682269,0.000343457,-1.2126e-06,7.34946e-05,1.31332e-06,0.972502,0.0274976,"stef"
watch-3.gif,0.434958,0.161008,0.000523319,0.000384804,1.7268e-07,0.000154183,3.15558e-08,0.750589,0.249411,"watch"
pencil-3.gif,0.504227,0.22656,0.000897854,0.000612919,4.54631e-07,0.000291531,2.01007e-08,0.845557,0.154443,"pencil"
lizzard-7.gif,0.410225,0.100317,0.00308463,0.00303617,7.74226e-06,0.000506399,-8.77516e-06,0.76113,0.23887,"lizzard"
apple-9.gif,0.164101,7.80325e-05,0.000110847,1.24196e-06,-9.7746e-12,-1.72559e-09,8.35171e-12,0.562943,0.437057,"apple"
flatfish-5.gif,0.227698,0.0232632,0.000678931,0.000317385,1.47322e-07,4.56101e-05,-1.28659e-07,0.397936,0.602064,"flatfish"
spoon-7.gif,0.55148,0.257789,0.059276,0.0451656,0.00233692,0.0229304,0.00152763,0.839233,0.160767,"spoon"
cup-4.gif,0.181428,0.000568878,0.000490159,9.20823e-05,1.9418e-08,-3.23927e-07,1.92669e-08,0.693658,0.306342,"cup"
Bone-2.gif,0.84468,0.636091,0.0087633,0.0053925,3.70498e-05,0.00429214,2.25331e-05,0.799806,0.200194,"Bone"
jar-3.gif,0.186202,0.00792008,6.84408e-06,1.99603e-06,7.37729e-12,1.5271e-07,-7.22229e-12,0.734974,0.265026,"jar"
turtle-4.gif,0.230983,0.0191548,0.00152645,0.000206493,-2.34244e-08,-6.02191e-06,5.85703e-08,0.418564,0.581436,"turtle"
bird-6.gif,0.228884,0.0114492,0.00292352,0.000212332,-8.38064e-08,6.15344e-06,1.63099e-07,0.786677,0.213323,"bird"
carriage-07.gif,0.411032,0.116336,0.00114188,0.000855583,8.45592e-07,0.000290449,5.86324e-07,0.908854,0.0911458,"carriage"
bat-6.gif,0.427648,0.0790756,0.061107,0.00938751,0.000108987,-1.66561e-05,-8.79786e-05,0.712692,0.287308,"bat"
pocket-3.gif,0.234944,0.00625221,0.00135691,0.000105179,3.97302e-08,8.31572e-06,-3.25209e-10,0.568462,0.431538,"pocket"
dog-2.gif,0.35472,0.048784,0.00130871,0.000155718,-2.63499e-08,-1.90162e-05,1.42434e-08,0.65538,0.34462,"dog"
Comma-2.gif,0.247784,0.031845,0.000754152,8.98776e-05,2.07197e-09,-8.13899e-06,-7.2765e-09,0.501425,0.498575,"Comma"
flatfish-6.gif,0.228153,0.0230219,0.00135923,0.000660175,6.25233e-07,0.000100165,-1.15173e-07,0.392068,0.607932,"flatfish"
Misk-1.gif,0.179591,0.00262546,5.86299e-05,7.75151e-06,8.39208e-11,3.89451e-07,2.53288e-11,0.292069,0.707931,"Misk"
turtle-5.gif,0.224274,0.0164424,0.00163255,0.000221733,-4.59201e-09,-3.45732e-06,6.52854e-08,0.718115,0.281885,"turtle"
Misk-9.gif,0.187058,0.00320355,5.35557e-05,1.3664e-05,-6.23788e-11,4.87833e-07,3.69628e-10,0.30267,0.69733,"Misk"
fountain-03.gif,0.219474,0.00401288,0.00448161,6.17878e-05,2.94182e-08,-3.76791e-06,-1.49683e-08,0.835814,0.164186,"fountain"
device3-7.gif,0.163788,8.73017e-06,3.15344e-06,8.27521e-08,4.21023e-14,-6.21476e-11,-4.20927e-14,0.453373,0.546627,"device3"
octopus-4.gif,0.216054,0.0044398,0.00143697,2.33724e-05,-3.52159e-09,1.44934e-06,2.93911e-09,0.632675,0.367325,"octopus"
truck-07.gif,0.218936,0.0166836,0.00106749,7.72319e-05,6.55629e-09,6.05768e-07,1.53838e-08,0.966106,0.0338936,"truck"
horseshoe-2.gif,0.45746,0.00230395,0.00450285,0.00343128,-1.305e-05,-0.00016199,-1.61116e-06,0.657683,0.342317,"horseshoe"
lmfish-8.gif,0.364862,0.100918,0.00155174,0.00111715,1.47012e-06,0.000349456,1.41818e-06,0.797902,0.202098,"lmfish"
hat-7.gif,0.194137,0.00254848,0.00144051,0.000134641,-5.92651e-08,-6.7848e-06,-3.91365e-09,0.408644,0.591356,"hat"
Heart-6.gif,0.18887,0.00403038,0.0012181,6.10265e-05,-1.34646e-08,-2.98364e-06,-8.82791e-09,0.346854,0.653146,"Heart"
device0-6.gif,0.201749,3.08178e-06,6.67015e-07,2.51934e-08,-1.69726e-15,3.35689e-11,3.15881e-15,0.540649,0.459351,"device0"
face-7.gif,0.180992,0.00666715,0.000180613,1.6272e-05,8.40938e-10,1.22212e-06,6.72682e-10,0.565089,0.434911,"face"
bell-1.gif,18.4624,30.8473,1682.63,17.1717,2909.66,94.8243,-595.763,0.681061,0,"bell"
elephant-7.gif,0.191133,0.00131242,0.000256467,0.000159525,-9.49382e-10,5.25429e-06,-3.91425e-09,0.739534,0.260466,"elephant"
pocket-10.gif,0.292294,0.00855608,0.00341939,0.000314521,3.03025e-07,2.80753e-05,-1.69667e-07,0.53559,0.46441,"pocket"
device4-8.gif,0.211539,0.00054407,0.00796202,0.000108465,9.70823e-08,2.47281e-06,-4.12161e-09,0.771881,0.228119,"device4"
turtle-6.gif,0.229774,0.0199104,0.000176549,5.20258e-05,2.14822e-09,7.2918e-06,6.74967e-10,0.764134,0.235866,"turtle"
device0-5.gif,0.201931,1.12166e-06,2.01765e-07,1.51365e-09,2.49398e-17,1.5352e-12,1.71752e-17,0.540981,0.459019,"device0"
device6-4.gif,0.19134,6.65595e-05,2.3367e-06,8.00543e-07,-7.72026e-13,-5.92432e-10,-5.50101e-13,0.709536,0.290464,"device6"
classic-1.gif,0.265675,0.0397151,0.00182903,0.000480352,4.05051e-07,7.64979e-05,3.65416e-07,0.352428,0.647572,"classic"
ray-4.gif,0.197681,0.000992903,0.000990403,0.000515255,3.67889e-07,1.62128e-05,-3.34207e-07,0.598365,0.401635,"ray"
device5-1.gif,0.274852,7.61112e-05,5.99881e-07,4.75959e-07,2.5205e-13,-2.61737e-09,6.24391e-14,0.834724,0.165276,"device5"
Bone-6.gif,0.943065,0.79982,0.0228984,0.0157817,0.000300007,0.014114,0.000157738,0.80856,0.19144,"Bone"
pocket-1.gif,0.305455,0.0100848,0.00288806,0.000116986,6.05262e-08,1.1176e-05,-3.81531e-08,0.541563,0.458437,"pocket"
bird-7.gif,0.298032,0.0417098,0.00875774,0.000498659,-9.97338e-07,-9.61023e-05,-8.93687e-07,0.620384,0.379616,"bird"
carriage-08.gif,0.40494,0.108417,0.00562124,0.00405391,1.93005e-05,0.00132035,1.42389e-05,0.909407,0.0905934,"carriage"
device9-5.gif,0.177239,4.79457e-06,6.72147e-08,5.4793e-08,-3.30764e-15,9.73792e-11,-3.29412e-15,0.628181,0.371819,"device9"
horse-10.gif,0.33917,0.0395564,0.00281919,0.000145951,-3.482e-08,2.45706e-05,6.04365e-09,0.814024,0.185976,"horse"
personal_car-3.gif,0.274903,0.0464218,0.00111302,0.000350854,2.10426e-07,6.30589e-05,-2.12711e-07,0.500319,0.499681,"personal_car"
shoe-9.gif,0.230481,0.021625,0.00206377,0.00037812,3.32124e-07,5.49002e-05,-3.22021e-07,0.567764,0.432236,"shoe"
car-01.gif,0.237275,0.0275966,0.000544726,0.000114813,2.76554e-08,1.59882e-05,-2.59024e-08,0.904021,0.0959793,"car"
carriage-04.gif,0.421819,0.125175,0.00320148,0.00326751,1.0567e-05,0.00115601,4.07619e-06,0.910649,0.0893505,"carriage"
device2-3.gif,0.197508,1.84389e-05,1.44799e-05,2.22143e-06,-1.199e-11,-5.79919e-09,1.13634e-11,0.688818,0.311182,"device2"
hammer-1.gif,89.2549,6721.07,259119,159974,3.25594e+10,1.30369e+07,2.67602e+10,0.812219,0,"hammer"
bird-5.gif,0.228911,0.0114553,0.00292703,0.000212752,-8.39526e-08,6.17735e-06,-1.14075e-07,0.573367,0.426633,"bird"
Bone-1.gif,0.935709,0.782892,0.0334344,0.0249393,0.000720135,0.0220588,0.000323238,0.81348,0.18652,"Bone"
beetle-3.gif,0.205046,0.0002759,0.000342039,0.000132503,-2.80343e-08,2.20061e-06,-1.42584e-08,0.537208,0.462792,"beetle"
hat-9.gif,0.19099,0.00642724,0.00115353,2.6832e-05,-3.1565e-09,-1.58389e-06,-4.32451e-09,0.350992,0.649008,"hat"
device9-7.gif,0.166526,5.45115e-05,5.32718e-07,2.11816e-07,1.23666e-14,1.10343e-09,4.54898e-14,0.61914,0.38086,"device9"
ray-5.gif,0.197705,0.000990708,0.000990107,0.000515911,3.68509e-07,1.62145e-05,-3.24889e-08,0.804532,0.195468,"ray"
deer-4.gif,0.344416,0.03134,0.00398664,0.000135785,9.35644e-08,1.27918e-05,-8.0472e-08,0.836542,0.163458,"deer"
HCircle-2.gif,0.1794,0.00380621,0.00101439,3.72052e-05,-7.10106e-09,-2.26805e-06,-7.10488e-10,0.230195,0.769805,"HCircle"
device5-6.gif,0.226239,1.46452e-05,1.25833e-05,6.17366e-07,-9.75275e-13,-2.32422e-09,-7.15312e-13,0.771425,0.228575,"device5"
apple-8.gif,0.163715,0.000791251,3.50178e-05,3.65495e-07,1.03324e-12,-1.02808e-08,4.00726e-13,0.52597,0.47403,"apple"
deer-10.gif,0.312017,0.0306339,0.00391076,4.69211e-05,-1.20374e-08,2.42142e-06,-3.98754e-10,0.715985,0.284015,"deer"
tree-6.gif,0.437649,0.146495,0.000204404,0.0001296,3.29719e-09,4.36202e-05,-6.09857e-09,0.810087,0.189913,"tree"
device3-10.gif,0.166259,1.31491e-05,1.44905e-06,7.24162e-10,-1.90779e-17,-2.58698e-12,-1.58939e-17,0.564985,0.435015,"device3"
cattle-2.gif,0.297927,0.0432125,0.000534205,9.57955e-05,1.58923e-08,1.21161e-05,-1.66195e-08,0.463372,0.536628,"cattle"
children-4.gif,0.32431,0.0771228,0.00047122,0.000312446,1.19844e-07,8.6095e-05,8.40238e-08,0.923343,0.0766572,"children"
fish-4.gif,0.353912,0.0958382,0.0020421,0.001435,2.45449e-06,0.000439379,2.9005e-08,0.418382,0.581618,"fish"
device7-1.gif,0.238323,3.64013e-08,1.28485e-08,5.56608e-08,-1.18669e-15,-8.52892e-12,9.79115e-16,0.697182,0.302818,"device7"
hat-10.gif,0.216798,0.0182197,0.00126409,7.43861e-05,-2.22197e-08,-9.8584e-06,5.21656e-09,0.276844,0.723156,"hat"
lmfish-7.gif,0.401243,0.132893,0.000137195,0.000114418,1.43241e-08,4.12838e-05,-6.91593e-09,0.773234,0.226766,"lmfish"
cellular_phone-3.gif,0.348867,0.0923975,0.000311531,4.13946e-05,-2.54534e-09,-9.17674e-06,-3.08603e-09,0.606439,0.393561,"cellular_phone"
Comma-3.gif,0.256926,0.0307518,0.00134327,0.000733575,6.51942e-07,8.15543e-05,6.26064e-08,0.497058,0.502942,"Comma"
Glas-5.gif,0.29779,0.0107298,0.0169122,0.00456077,3.97164e-05,0.000456171,7.62967e-06,0.552563,0.447437,"Glas"
Heart-3.gif,0.181735,0.00343548,0.000992537,3.88953e-05,-3.96168e-09,-1.28984e-06,-6.56015e-09,0.330353,0.669647,"Heart"
hat-2.gif,0.191862,0.00669755,0.00165575,7.03847e-05,-2.11211e-08,-4.76919e-06,1.99099e-08,0.382214,0.617786,"hat"
HCircle-3.gif,0.204799,0.0141573,0.00090168,5.94e-05,-1.37102e-08,-7.05881e-06,5.20062e-10,0.198813,0.801187,"HCircle"
bottle-07.gif,0.41567,0.140332,0.0178348,0.0127172,0.000191504,0.00475662,-0.000138552,0.960375,0.0396248,"bottle"
classic-10.gif,0.233245,0.0270855,0.000249584,3.49076e-05,2.16657e-09,2.86254e-06,-2.90596e-09,0.462042,0.537958,"classic"
flatfish-4.gif,0.225516,0.0219442,0.000977802,0.000534449,3.8635e-07,7.90002e-05,-1.14211e-07,0.421796,0.578204,"flatfish"
camel-4.gif,0.235253,0.00285967,0.000882992,0.000246485,5.87073e-08,-1.10849e-05,-1.14707e-07,0.670125,0.329875,"camel"
shoe-2.gif,0.241523,0.0307942,0.000593492,0.000115208,2.523e-08,1.42621e-05,-2.32888e-08,0.468611,0.531389,"shoe"
sea_snake-7.gif,0.524271,0.113858,0.0190431,0.00523582,2.98664e-05,0.0013736,-1.91056e-05,0.824984,0.175016,"sea_snake"
brick-09.gif,0.243188,0.029759,0.000127312,1.06038e-05,1.6556e-10,6.41246e-07,7.37653e-11,0.823883,0.176117,"brick"
sea_snake-5.gif,0.684517,0.0595046,0.00651699,0.00150001,-8.84607e-07,7.47136e-05,3.15436e-06,0.839192,0.160808,"sea_snake"
octopus-1.gif,0.186849,0.0011008,0.000151929,8.80709e-05,-9.97078e-09,2.9013e-06,-2.74261e-09,0.513779,0.486221,"octopus"
device1-8.gif,0.190942,2.16013e-06,2.905e-05,2.22068e-08,9.19065e-15,-2.50543e-11,1.51134e-14,0.584785,0.415215,"device1"
key-1.gif,0.329151,0.0569633,0.0243162,0.0102849,0.000162617,0.00245373,-1.28532e-05,0.778048,0.221952,"key"
cup-7.gif,0.181889,0.00199421,0.000305131,1.43205e-05,6.60848e-10,-6.39123e-07,-4.4877e-10,0.591405,0.408595,"cup"
guitar-9.gif,0.350713,0.0812611,0.0198166,0.0114837,0.000173199,0.00327016,-3.64182e-05,0.620619,0.379381,"guitar"
elephant-5.gif,0.192786,0.00173671,0.000385194,0.0001367,-6.76599e-10,6.15928e-07,3.10507e-08,0.459492,0.540508,"elephant"
children-8.gif,0.324411,0.0772336,0.000393259,0.000258844,8.25331e-08,7.13281e-05,5.91787e-08,0.922609,0.0773911,"children"
spoon-5.gif,0.55148,0.257789,0.059276,0.0451656,0.00233692,0.0229304,-0.00152763,0.839233,0.160767,"spoon"
deer-6.gif,0.322336,0.0217038,0.000697572,0.000141734,3.22915e-08,1.71656e-05,3.75714e-08,0.690408,0.309592,"deer"
frog-10.gif,0.192894,0.00441143,0.0017636,0.000144555,7.21196e-08,8.99351e-06,6.88478e-08,0.481598,0.518402,"frog"
watch-8.gif,0.748013,0.528808,0.00397996,0.00351603,1.31522e-05,0.00254884,-1.25442e-05,0.800904,0.199096,"watch"
bat-4.gif,0.310216,0.0459879,0.0126876,0.00107705,-6.40945e-07,-9.58458e-05,3.9809e-06,0.624118,0.375882,"bat"
bottle-03.gif,0.372177,0.110973,0.00314519,0.00199156,4.98433e-06,0.000663184,3.44748e-06,0.944859,0.0551413,"bottle"
Comma-9.gif,0.209998,0.013736,0.000574016,0.000194954,5.35828e-08,1.43825e-05,5.46229e-08,0.44915,0.55085,"Comma"
hat-3.gif,0.174077,0.00140698,9.99869e-05,2.61656e-06,4.1459e-11,9.60065e-08,1.69069e-11,0.38804,0.61196,"hat"
fork-3.gif,80.7789,4403.15,154313,38514.9,2.96524e+09,2.54296e+06,-2.46765e+09,0.953844,0,"fork"
fish-10.gif,0.40204,0.133601,0.000518758,0.000180319,5.04983e-08,4.37762e-05,-4.10966e-08,0.463547,0.536453,"fish"
pencil-9.gif,0.865101,0.721,0.0163335,0.0146351,0.000226271,0.0123748,0.000121672,0.846096,0.153904,"pencil"
