"","HuMoments1","HuMoments2","HuMoments3","HuMoments4","HuMoments5","HuMoments6","HuMoments7","BlackRate","WhiteRate","Fourier-0","Fourier-1","Fourier-2","Fourier-3","Fourier-4","Fourier-5","Fourier-6","Fourier-7","Fourier-8","Fourier-9","Fourier-10","Fourier-11","Fourier-12","Fourier-13","Fourier-14","Fourier-15","Fourier-16","Fourier-17","Fourier-18","Fourier-19","Fourier-20","Fourier-21","Fourier-22","Fourier-23","Fourier-24","className"
device2-10.gif,0.210312,1.0536e-06,2.25395e-06,2.09501e-07,1.06661e-13,-1.95176e-10,-1.32564e-13,0.695229,0.304771,182250,2910.9,150.337,866.194,23018.6,67550,1562.96,109.305,3587.15,10644.2,9975.61,970.306,367.244,3490.63,4804.48,7620.61,1270.85,63.375,1262.83,3591.93,4194.42,1317.62,45.2703,1889.12,4435.11,"device2"
chicken-3.gif,0.215755,0.00495112,0.00307832,5.58341e-05,-2.11937e-08,-2.54876e-06,-2.10302e-08,0.739861,0.260139,103762,19327.3,2096.83,12896.8,20625.3,3556.68,17128.4,9725.13,11086.4,1244.24,3739.56,2044.84,877.569,3274.48,799.623,2040.26,3141.63,349.652,1477.51,715.002,546.148,1110.39,333.529,899.679,1636.35,"chicken"
Heart-1.gif,0.188439,0.00395096,0.00120768,6.23348e-05,-1.08733e-08,-2.55395e-06,-1.29942e-08,0.345473,0.654527,61555.2,2531.44,9657.69,28423.2,2362.71,5606.18,14714.6,2618.03,5542.62,13045.1,1900.37,223.229,10029.5,1384.11,2437.38,2567.54,6884.74,384.506,1559.4,1370.47,2963.19,1134.19,695.396,3464.82,1339.01,"Heart"
Misk-10.gif,0.187302,0.00292391,7.59829e-05,4.04187e-06,-1.21921e-11,-3.02528e-08,-2.18486e-11,0.318659,0.681341,43149.1,1065.11,1476.51,162.679,8548.91,13854.1,678.773,1327.99,2722.2,6763.76,7863.1,2714.43,1797.29,1460.07,1916.7,680.268,2770.12,711.203,2542.45,2929.11,202.778,3421.17,2968.66,2040.53,607.201,"Misk"
dog-6.gif,0.64352,0.0806615,0.0763236,0.00271589,2.51658e-05,0.000194978,3.58855e-05,0.805194,0.194806,172801,62564.7,10046.6,1336.67,4359.91,5970.41,16148.9,4529.76,15332,231.217,2344.71,18095.6,2393.38,7063.42,1408.21,2422.39,679.882,371.739,498.801,6849.49,5024.85,2099.78,2453,260.973,2539.67,"dog"
rat-01.gif,0.287352,0.0252914,0.00111061,0.000866552,5.61963e-07,0.000119634,6.9708e-08,0.872938,0.127062,88496,11942.8,8065.44,1173.2,5085.08,2940.02,1661.06,2299.24,2263.9,1290.89,604.867,254.543,1409.89,2936.09,2366.9,513.763,521.633,1115.38,916.497,630.637,135.984,925.375,129.201,419.391,209.406,"rat"
key-5.gif,0.312765,0.0491521,0.0247749,0.0135486,0.000248225,0.00300375,-2.3275e-05,0.757306,0.242694,85303.2,49460.8,4655.66,13989.3,2976.57,15137.2,5754.3,1509.54,6587.52,5504.38,2552.98,2781.1,3679.16,5661.73,2757.39,3121.38,4249.98,3113.96,1293.46,3398.9,761.303,727.903,1909.81,2148.28,655.515,"key"
spring-6.gif,99.4933,3916.97,33112.6,17377.9,3.93446e+08,969555,3.41927e+08,0.899033,0,276184,44653.9,35382.1,4897.2,34574.6,23179.7,47095.7,19822.9,1499,330.223,5684.95,11430,1052.83,6742.99,10640,4293.26,6193.49,1561.92,5882.69,1715.24,3786.24,3016.04,4810.8,4025.25,1103.56,"spring"
bird-2.gif,0.253495,0.0224253,0.00425402,0.000166866,1.24059e-07,5.28789e-06,2.98256e-08,0.606177,0.393823,38034.2,7894.03,5314.49,8218.73,833.981,800.724,8936.49,4003.54,2785.65,5632.04,4358.14,2714.85,1649.08,567.811,1470.32,229.634,1985.02,442.956,299.926,406.868,912.943,12.8546,200.577,586.363,1164.38,"bird"
chopper-01.gif,0.236116,0.0203368,0.00272016,0.0011293,1.95998e-06,0.000155007,-8.79843e-07,0.852036,0.147964,86376.6,4781.59,8488.8,713.928,13072.9,9541.57,7637.82,514.976,4576.47,2325.6,1970.64,497.935,1702.08,798.008,1201.99,1620.41,1347.94,698.363,762.352,1614.33,951.785,809.236,435.705,607.48,148.648,"chopper"
ray-9.gif,0.20148,0.00150564,0.00120521,0.000520066,4.11403e-07,1.73915e-05,-1.6125e-07,0.566988,0.433012,114967,9265.36,1887.47,10688,1018.06,10773.1,42029.3,22103.7,28781.3,3834.39,7600.54,5744.43,2075.11,6586.68,3825.13,6817.93,10236.1,2924.02,2000.86,31.1523,4210.31,600.548,145.137,1127.7,288.372,"ray"
device4-18.gif,0.198996,0.000496049,0.00551509,9.48716e-05,6.86174e-08,2.10708e-06,5.35361e-10,0.761552,0.238448,237120,27132.2,15828.9,13921.7,36957.9,66219.3,15553.7,10345.4,6488.74,19099,16216.3,3057.32,3365.24,568.121,2552.76,4566.94,1674.96,1476.43,1330.32,1389.53,5598.43,2812.41,1061.86,334.924,4094.51,"device4"
chopper-16.gif,23.9737,240.616,1924.58,948.573,1.26771e+06,14661.8,-720800,0.870354,0,88233.7,2113.99,9186.56,1765.11,12234.3,6211.47,3304.95,4974.8,5783.4,1465.69,2792.55,139.632,51.5501,844.976,2451.96,1145.35,406.51,833.125,1086.92,234.478,1430.77,677.705,164.487,515.416,1040.7,"chopper"
Heart-18.gif,0.195744,0.00494782,0.0016604,5.90867e-05,-1.53416e-08,-4.03948e-06,1.7578e-08,0.394812,0.605188,70346.2,842.18,11102.3,29311.1,2646.01,6737.03,18659.3,1895.92,3865.01,7444.92,7070.62,865.595,8595.79,2508.44,1756.38,1572.85,8691.73,1763.43,134.452,683.091,3389.52,968.544,1646,2444.4,46.0085,"Heart"
fork-14.gif,106.248,9370.46,79636.3,8812.57,1.8611e+08,701681,9.77323e+07,0.949499,0,291687,16223.6,56189.3,4519.31,14590.2,14651.1,9010.01,14614,316.993,7754.68,2376.99,2239.53,5896.88,3934.83,4035.09,411.626,3461.55,2751.16,2301.03,924.717,1195.52,1930.94,1954.21,605.434,150.633,"fork"
device4-17.gif,0.262008,0.000188063,0.0244141,3.05284e-06,8.2954e-10,1.94098e-08,-1.05547e-10,0.891657,0.108343,277631,12181.8,10866.2,4903.44,34598.3,33767.6,8564.06,8500.2,23563.8,10497,2359.09,10310.1,5394.94,1563.7,3281.1,614.305,2138.15,1262.33,1907.01,845.971,4727.44,1077.61,982.681,1847.66,3482.32,"device4"
device2-11.gif,0.170221,9.43442e-09,1.59893e-08,2.53588e-10,1.27761e-19,2.43807e-14,-5.0014e-19,0.548565,0.451435,143803,1588.69,22.3455,527.041,27004.3,84476.7,2195.26,15.9516,1956.28,9529.05,12905.7,211.794,4.39369,2660.25,5248.57,5143.62,200.172,0.055904,1001.18,946.713,5520.59,938.621,62.8358,1082.56,2397.63,"device2"
butterfly-16.gif,0.253799,0.0197147,0.00519058,0.000376131,-5.1484e-07,-5.20668e-05,-4.81193e-07,0.525683,0.474317,91494.2,5029.93,18941.9,3223.84,6270.95,23237.2,7388.62,22062.5,7514.08,18469,5643.17,961.113,10309,6752.41,845.287,3044.11,6399.66,1698.44,1824.16,7721.72,1930.15,1552.94,878.758,1067.85,5605.11,"butterfly"
fish-16.gif,0.309621,0.0671545,0.00169891,0.000829568,9.82957e-07,0.00021037,-7.3226e-07,0.421744,0.578256,9531.09,6799.26,899.695,3500.83,3695.12,2352.54,1251.12,225.775,630.444,269.521,894.581,781.287,828.319,978.244,936.236,224.34,485.934,1012.63,1513.49,1655.39,116.594,403.938,490.843,315.822,12.3444,"fish"
brick-16.gif,0.297397,0.0580841,4.31408e-05,4.37592e-06,-3.41125e-11,-7.60289e-07,-4.85141e-11,0.892302,0.107698,90459.4,24892.9,5250.93,3965.54,8869.21,911.231,8343.69,1750.14,4329.08,1760.12,470.445,270.001,1447.22,1652.66,195.587,339.745,1078.42,47.9667,39.892,145.127,467.441,74.7861,413.217,67.2757,217.126,"brick"
device0-14.gif,0.200358,4.1887e-06,4.81603e-07,1.85531e-07,-4.48814e-14,-1.50089e-10,-4.35748e-14,0.775478,0.224522,203288,37954.2,1458.38,12234.6,18846.6,2935.34,8592.72,3988.88,10149.9,20471.8,4196.9,2403.84,2279.54,3590,2513.51,600.953,3240.67,201.64,258.268,256.07,580.482,1731.16,517.287,1253.69,997.967,"device0"
crown-18.gif,0.251901,0.0122017,0.0014361,0.000456936,-3.66158e-07,-5.02593e-05,-7.96769e-08,0.575134,0.424866,24901.2,14429,841.987,3463.32,1259.8,7073.01,4349.33,301.238,2722.87,1728.35,163.404,1889.93,2215.24,406.372,517.306,537.381,803.99,359.134,281.723,551.554,124.412,712.252,142.304,802.457,380.659,"crown"
tree-20.gif,0.23799,0.0216102,0.000284815,1.5166e-05,-8.07661e-10,-1.15847e-06,3.07961e-10,0.847198,0.152802,55522.8,8471.53,3070.07,1507.03,7827.28,186.295,5830.32,1302.61,1432.75,1182.56,1466.02,477.747,486.843,122.164,494.544,214.874,936.466,182.355,51.33,159.336,886.132,7.53139,361.37,178.198,401.898,"tree"
fountain-13.gif,0.21805,0.00710599,0.00280194,3.29888e-05,9.2371e-09,-2.70199e-06,-3.56696e-09,0.83818,0.16182,73325.1,885.586,22784.5,2126.49,4299.56,1016.85,7836.84,164.507,5043.85,477.615,675.498,269.798,1537.66,1850.12,22.134,917.884,456.504,259.215,58.4968,556.248,100.736,377.861,726.918,129.135,314.165,"fountain"
fork-11.gif,0.482303,0.178114,0.00776761,0.00120675,3.69455e-06,0.000508882,-1.08255e-06,0.91488,0.0851204,281052,31486.6,66562.5,6574.43,15267.4,29695.3,4863.3,2015.2,1553.68,4915,6282.3,9335.7,7973.8,3430.83,4097.57,2673.89,3059.31,38.0626,69.9028,2198.33,3392.13,277.905,1005.64,1223.34,2718.79,"fork"
teddy-20.gif,0.186783,0.00120837,0.00110791,5.30866e-06,3.87631e-12,1.35533e-07,3.87461e-10,0.682362,0.317638,59693.6,4985.37,16160.7,1470.14,100.712,3934.89,72.5406,6643.66,2570.31,3605.14,1596.21,1436.43,776.386,1531.19,139.791,1314.64,376.889,49.9114,469.216,557.152,194.037,26.034,425.182,60.1219,780.379,"teddy"
beetle-20.gif,0.369533,0.0361959,0.00834,0.00300708,-1.4924e-05,0.000570585,1.18387e-06,0.769224,0.230776,65801.3,15739.6,4866.48,3819.89,520.214,6597.15,22147.2,10816.2,2863.64,972.088,223.437,1546.41,2633.45,2587.05,4126.34,1370.45,1238.11,1796.13,1351.82,782.275,1443.09,2044.01,357.525,764.101,1334.74,"beetle"
face-16.gif,0.187641,0.00862322,0.000347194,4.12288e-05,4.88162e-09,3.79789e-06,-8.38802e-10,0.409825,0.590175,27673.2,3390.41,6624.36,444.875,1284.82,11903.4,2934.69,298.998,3975.91,2124.65,4152.85,2116.38,423.913,4290.25,4831.75,2576.23,348.878,536.446,2005.29,2040.34,1422.38,230.026,114.151,1768.84,1506.96,"face"
fountain-17.gif,0.218811,0.00666348,0.00313002,2.78762e-05,5.13431e-09,-1.9739e-06,6.52901e-09,0.832659,0.167341,72842.1,674.489,22282.2,2392.5,4148.19,280.113,8128.31,13.8894,4836.79,93.4093,827.354,505.05,1859.54,1773.37,159.607,885.285,526.563,198.104,116.314,717.836,130.008,424.265,625.182,289.289,318.657,"fountain"
bat-11.gif,0.56675,0.161111,0.181448,0.0329098,0.00123751,0.000605318,0.000796798,0.90786,0.0921402,533561,65347,11374,3694.5,64477.6,21607.8,46780.9,16031.7,9432.34,63645.8,10526.7,6467.62,8995.17,7344.92,12871.9,742.411,3386.39,11274.6,162.41,4726.13,4876.49,6192.32,5730.14,9777.75,2675.35,"bat"
ray-12.gif,0.204697,0.00188264,0.00293842,0.000742363,1.09183e-06,3.21906e-05,6.17072e-07,0.798485,0.201515,349881,24189.3,3040.02,8460.71,57259.2,94072.8,9618.42,10173.5,3574.33,24983.5,11155.5,10502.1,718.287,7356.19,5434.89,14005.1,1499.82,1537.64,810.301,9348.52,5475.79,1433.87,978.82,970.211,3311.63,"ray"
device0-19.gif,0.224387,3.17071e-09,1.15467e-08,5.32092e-09,4.08053e-17,1.65763e-13,-2.24851e-17,0.698898,0.301102,183213,12421.7,43.8541,2374.63,20910.7,40895.1,20646.9,3081.14,16748.9,5804.44,877.641,12112.1,1620.97,679.138,1848.93,520.562,3080.28,701.641,4748.22,3448.64,2631.71,191.488,988.528,111.963,1385.42,"device0"
chopper-19.gif,0.240978,0.0238042,0.00269847,0.00128992,2.39554e-06,0.000197898,-1.60823e-06,0.863794,0.136206,87568.6,4912.34,8357,763.707,13266.7,8973.61,8049.05,842.157,4267.18,1918.93,2389.74,239.827,1691.3,107.247,1589.99,1326.75,1279.77,1052.51,248.91,1819.47,733.312,686.378,496.97,161.137,495.288,"chopper"
bat-13.gif,0.345388,0.066473,0.0162319,0.00170007,-4.64276e-06,-0.000310967,-1.03738e-06,0.816857,0.183143,193936,4831.98,8916.31,9827.51,26133.7,36719.5,14512.2,11262.3,2421.37,21029.8,10558.2,574.782,6768.3,5308.83,2946.91,3318.5,2860.77,2105.16,37.0239,1603.46,1669.08,4293.97,3295.11,2156.65,225.228,"bat"
car-20.gif,0.250388,0.032672,0.000976423,0.000124911,2.50076e-08,6.42475e-06,1.48419e-08,0.863281,0.136719,87517.2,13995.6,5949.94,6208.15,6842.08,2096.75,8084.43,6075.16,197.489,1232.95,1117.73,1337.24,714.388,1822.75,1295.65,110.318,494.456,455.211,145.57,271.039,282.122,303.259,47.4984,371.321,158.185,"car"
butterfly-15.gif,0.240215,0.01527,0.00388395,0.000382182,-4.65388e-07,-4.72205e-05,4.64798e-07,0.782218,0.217782,110587,8463.01,10577.1,1722.84,20783.9,24573.7,11145.9,4062.61,8646.99,6582.99,1124.16,3019.31,120.209,514.764,1612.74,460.372,1712.89,860.732,1873.47,949.708,1666.4,556.086,599.1,261.44,1032.12,"butterfly"
turtle-18.gif,0.193537,0.00740922,0.00062892,5.18123e-05,-1.8013e-09,-2.17374e-06,-3.33932e-11,0.37771,0.62229,18989.1,4576.34,4483.67,544.877,2941.44,5536.74,4283.36,748.22,5161.01,845.992,3023.85,1954.31,891.249,381.818,1863.71,1567.13,2070.07,308.088,130.819,478.523,946.194,1780.09,199.959,700.71,744.75,"turtle"
beetle-13.gif,0.278212,0.00410351,0.000751892,0.000122204,3.50878e-08,7.8184e-06,-1.63386e-08,0.653048,0.346952,25990.2,5501.25,506.731,38.1962,2405.81,248.887,8973.12,3263.15,3838.63,414.803,2447.38,832.509,40.3174,551.281,346.587,111.241,1918.52,472.236,762.401,1001.23,1318.8,111.966,372.991,297.943,461.996,"beetle"
device1-17.gif,0.190888,1.73468e-06,3.13947e-05,2.95602e-09,-5.6435e-16,2.83204e-12,4.79732e-17,0.583858,0.416142,153055,1216.42,260.969,5418.5,36923.2,69913.2,1049.2,380.007,1583.57,20287.9,11095.8,81.785,1224.25,3524.25,340.651,4551.27,1510.09,63.1874,1762.37,664.292,2371.91,558.163,985.109,1537.58,771.184,"device1"
octopus-15.gif,0.18648,0.00265482,0.000161347,1.03828e-05,-2.45131e-10,3.89193e-07,1.15675e-10,0.888702,0.111298,58244,26613.7,3713.22,431.694,1637.61,1112.15,1488.83,352.934,2120.51,1356.53,945.284,876.637,446.106,202.453,717.829,335.542,466.16,632.028,431.112,275.486,539.116,48.3671,19.1874,96.7763,462.929,"octopus"
bottle-20.gif,0.384419,0.117295,0.00974634,0.00636747,5.0153e-05,0.00217505,-4.12595e-05,0.956686,0.043314,96987.1,28945.8,13860.4,3775.87,1730.56,3157.1,1938.25,1396.42,2437.7,4774.22,1071.72,1509.52,2542.6,981.956,404.875,666.796,4.51929,485.151,535.917,617.749,9.22779,604.384,13.9945,179.64,52.4765,"bottle"
carriage-19.gif,0.429395,0.127561,0.00138112,0.00101771,1.20222e-06,0.000359972,9.90817e-07,0.917436,0.0825639,93007.1,10173.8,16753.3,806.823,3880.87,1928.74,5171.53,5935.42,2532.06,264.634,2771.06,213.401,65.1819,1635.87,2070.98,215.008,1771.95,993.222,247.233,462.84,263.064,524.164,286.218,930.473,823.168,"carriage"
octopus-20.gif,0.192691,0.00133824,0.000282837,0.000132059,-2.44328e-08,4.82212e-06,-3.86055e-09,0.498932,0.501068,32698.2,4948.63,2885.66,596.88,5111.88,5036.86,7511.53,3770.27,5477.51,1961.67,5521.5,4307.18,2838.81,3092.86,1967.43,2196.05,1585.28,919.111,176.691,1430.37,1033.2,1512.4,352.695,33.5572,63.4224,"octopus"
device2-14.gif,0.170323,0,0,0,0,0,0,0.667877,0.332123,175081,20591.4,5.6978,8574.99,26719,2274.71,37828.6,8572.72,15041,6286.05,7043.94,1368.31,93.517,5031.64,7350.6,88.1944,3146.79,1807.94,1197.56,1590.97,3694.52,131.687,392.713,34.8258,2576.38,"device2"
camel-19.gif,0.233435,0.0110713,0.000783003,5.8627e-05,8.8551e-09,5.96311e-06,-9.05884e-09,0.74302,0.25698,85584.6,1443.58,6937.99,865.159,12787.3,16757.3,14920.3,1962.26,12572.8,1193.69,3101.69,420.01,1649.83,836.602,1888.16,1542.47,2108.25,701.588,696.09,2455.54,18.1363,1453.24,95.8682,752.767,359.927,"camel"
key-15.gif,0.31341,0.054139,0.0202345,0.0103957,0.00015077,0.00241813,6.32108e-05,0.800244,0.199756,98286.4,35629.9,23232.2,11920.4,1344.09,24554.5,24249.4,3359.6,17295.1,10524.7,146.35,7621.78,1070.74,327.812,3954.93,499.04,2901.72,94.4565,1089.05,5.24033,271.497,123.831,384.258,562.182,992.879,"key"
horseshoe-13.gif,0.306435,0.00047716,0.000352826,0.00180884,-1.44337e-06,3.9363e-05,3.7934e-07,0.573381,0.426619,23156.2,2140.28,1929.63,588.46,3244.28,2666.36,631.904,3651.71,2200.45,2046.52,1753.98,4332.43,1753.75,3143.39,1555.35,671.945,495.345,528.28,37.0872,711.55,37.5169,479.56,785.411,521.555,641.147,"horseshoe"
shoe-15.gif,0.25552,0.0368427,0.000964554,0.000269815,1.34203e-07,4.80023e-05,-1.37618e-07,0.47059,0.52941,56948.2,32445.8,7062.95,14735.8,409.012,25149.3,21476.2,9960.18,430.648,1595.27,4571.57,3737.74,4103.59,7002.86,9441.74,970.814,614.53,811.737,1448.32,4202.26,1683.22,164.608,682.832,123.151,949.388,"shoe"
fork-19.gif,71.9972,3531.62,71254.6,6249.25,1.29289e+08,368577,1.97943e+07,0.923561,0,283719,14155.2,43642.5,6299.85,31911.3,12053,7023.25,18847.7,3735.61,11510.9,1794.34,1599.78,8814.96,9059.08,2821.58,2662.46,3641.44,110.294,478.716,3352.55,1477.13,994.168,2475.25,1533.74,3101.95,"fork"
octopus-13.gif,0.254762,0.000204745,0.000330275,0.000257755,7.29407e-08,-9.37543e-07,-7.44482e-08,0.736404,0.263596,48261.6,10263.5,1146.07,930.419,8835.2,11419.6,5175.97,2041.97,3146.91,2607.82,948.19,2318.2,359.356,672.162,638.29,425.142,1601.7,149.577,165.069,1061.54,1698.51,2535.44,162.54,2582.51,1001.48,"octopus"
device2-18.gif,0.19796,1.20225e-05,1.4166e-05,2.3146e-06,-1.25705e-11,-5.05965e-09,1.16896e-11,0.690166,0.309834,214894,40238.3,4566.07,12203.3,28357.3,6018.7,34496.4,16298.4,6552.39,7418.03,10021.2,3440.62,6503.22,3332.7,6234.21,902.193,1419.12,211.546,1102.47,3381.77,3485.87,1521.6,339.259,2215.88,4341.09,"device2"
horse-17.gif,0.347467,0.0319546,0.012298,7.55811e-05,7.27406e-08,1.10062e-05,-2.9638e-09,0.684071,0.315929,67723.2,25175.7,7183.98,1141.77,5210.8,11590.3,14960.5,4533.9,11406.6,3013.92,19.8948,5581.63,990.712,3298.99,2006.5,535.424,1798.42,286.799,426.625,998.439,991.99,12.5936,1086.07,785.293,2294.07,"horse"
Heart-20.gif,0.218085,0.00341738,0.00310217,0.00032952,3.71622e-09,-5.34367e-06,-3.13434e-07,0.420011,0.579989,72094.2,10299.4,7141.14,23577.9,10039.5,606.269,26200.8,1068.92,4461.37,16480.9,10542.7,9626.5,5806.56,4652.18,1678.87,5717.94,4692.46,1140.14,2583.4,4254.93,799.671,1038.35,981.276,3481.23,1079.04,"Heart"
guitar-16.gif,0.625643,0.320104,0.199279,0.15515,0.0272801,0.0877595,-0.0235443,0.713836,0.286164,31266.1,26794.4,15856.7,4043.04,3799.6,2271.81,4528.27,5037.61,3518.85,994.72,4134.64,1938.43,426.285,358.505,1091.46,2046.53,3128.77,3663.93,3644.53,3092.71,697.593,137.023,800.198,1254.98,1500.41,"guitar"
HCircle-18.gif,0.200099,0.0101165,0.00186018,8.98737e-05,-3.17995e-08,-8.49206e-06,-1.29583e-08,0.274175,0.725825,10848.1,891.654,7091.41,1050.06,1369.1,1161.26,3216.63,314.407,3879.89,864.591,97.9626,916.796,397.033,914.172,46.8532,134.54,180.212,94.5259,141.041,590.124,478.587,61.1128,273.325,5.57239,506.261,"HCircle"
car-12.gif,0.237634,0.0272537,0.000668528,8.18151e-05,1.30857e-08,5.96011e-06,1.21509e-09,0.88448,0.11552,89666.5,20519.2,10067.4,2869.95,1433.59,161.7,1322.98,3605.91,740.279,3992.5,1894.65,1299.96,601.625,993.48,858.804,1221.96,243.331,34.2026,31.4253,902.654,219.98,58.2911,320.602,127.571,112.123,"car"
fly-12.gif,0.211909,0.00292081,0.000740013,0.000260727,1.1162e-07,1.40847e-05,9.51837e-08,0.650345,0.349655,32196.3,8367.46,2023.78,573.292,6223.7,2090.16,8393.03,1566.88,832.348,1578.91,2773.01,423.08,1773.74,1250.86,2024.98,1215.6,474.54,27.1141,808.694,35.7289,544.074,921.843,294.163,100.04,18.7849,"fly"
sea_snake-12.gif,36.7304,623.424,15031.7,4358.78,2.7391e+07,92021.4,2.65741e+07,0.820583,0,106702,22177.6,3247.11,2649.48,17560.7,12952,10711.7,11651.7,564.335,6940.66,339.717,1706.42,4177.95,4861.69,2370.34,2214.08,696.244,831.823,3503.45,1598.82,929.956,1326.24,294.224,453.86,422.824,"sea_snake"
watch-11.gif,0.481814,0.203024,0.000102371,5.70396e-05,4.31658e-09,2.25946e-05,-4.32656e-09,0.834675,0.165325,97223.5,33243,36357.5,19830,14245,9722.14,7845.15,6601.84,493.277,2521.53,2931.73,723.041,127.684,780.469,176.464,857.454,519.197,481.234,138.98,736.388,411.009,1489.84,628.752,1235.91,407.259,"watch"
carriage-12.gif,0.4426,0.131109,0.0104914,0.00730621,6.3902e-05,0.00263638,1.71567e-05,0.919912,0.080088,93258.1,8717.94,14409.9,2146.74,3405.83,3174.92,1130.34,2647.46,2647.39,213.346,1421.89,56.8564,744.535,545.279,261.183,1080.26,332.784,281.18,541.923,28.749,579.152,93.0518,175.459,609.386,71.3933,"carriage"
personal_car-20.gif,0.257079,0.038411,0.000503319,0.000103093,2.11583e-08,1.41083e-05,1.07828e-08,0.555907,0.444093,66328.2,31717.8,16573.8,18645.8,482.407,25461.6,22159.7,6247.44,8792.7,10995.7,6204.72,6428.72,1721.66,3118.41,857.331,619.463,2694.9,1939.97,725.523,77.6029,216.574,981.423,855.793,9.09939,1212.01,"personal_car"
stef-13.gif,0.319272,0.0183001,0.0155788,0.000187375,1.30346e-08,-2.53044e-05,1.02149e-07,0.977403,0.0225971,82577.4,34550.1,18708.8,14512.1,8024,111.824,56.5955,957.653,359.59,210.084,407.722,881.399,147.526,313.942,27.28,268.975,280.372,294.784,5.04712,220.54,217.119,78.7233,20.5429,49.6249,301.348,"stef"
carriage-17.gif,0.376328,0.0924021,0.00531458,0.00359194,1.56766e-05,0.0010911,1.10905e-05,0.911587,0.0884134,92414,6934.58,15962.5,862.709,3849.72,2195.36,153.506,407.377,1869.87,994.182,1503.32,448.246,577.25,1089.18,83.0738,1142.67,75.1517,32.79,826.929,110.309,72.5935,578.419,463.147,848.375,295.271,"carriage"
octopus-12.gif,0.276715,0.000103053,0.00015714,0.00043071,1.70806e-08,-2.25497e-06,-5.84553e-08,0.67186,0.32814,44031.4,1792.37,1305.02,159.268,9518.57,10404.9,676.497,312.148,853.761,6284.37,1057.67,643.455,347.7,1482.33,1368.33,1027.72,596.527,820.173,1204.12,1401.5,777.124,460.304,127.247,331.255,1197.62,"octopus"
turtle-13.gif,0.242942,0.0259479,0.00164146,0.00025931,5.23671e-08,6.07347e-06,-6.14298e-09,0.792746,0.207254,179891,14787.9,13410.3,7542.1,25822.5,48714,15023.4,2775.85,3527.23,2017.27,1388.86,2217.76,7106.45,7633.03,6465.9,2023.48,4902.23,326.651,2982.58,1408.3,1930.58,1001.07,341.116,1225,1081.56,"turtle"
bat-18.gif,0.328587,0.0544116,0.0159796,0.00148353,-7.52671e-07,-0.000132017,7.18592e-06,0.63837,0.36163,157445,85808.2,12016.1,26859.9,6930.06,25790.4,23819.1,18035.2,72.0867,3795.43,10060.1,6312.37,4017.88,8657.86,3011.74,8050.79,9794.4,3707.79,915.603,4103.54,1632.57,1955.17,1565.95,864.067,1298.43,"bat"
device2-15.gif,0.182533,0,0,0,0,0,0,0.618622,0.381378,162168,1876.87,0.0692951,445.301,24361.9,78375.7,1202.26,40.1115,2099.6,10007.5,7231.23,54.6139,67.5628,2457.33,3347.69,8627.83,571.346,45.4846,935.412,1938.15,4453.51,823.215,63.6125,1267.17,3320.55,"device2"
device5-11.gif,0.203036,1.18853e-06,3.37929e-05,1.92744e-06,7.09488e-12,1.48754e-09,7.75475e-12,0.603965,0.396035,188053,1282.23,1758.67,17449.4,78122,63154.3,15886.4,677.147,3411.84,4244.39,6591.87,14077,421.57,5349.2,10668.7,652.402,9905.8,844.083,289.96,810.503,2404.05,4809.45,469.666,567.213,2477.41,"device5"
deer-18.gif,0.271242,0.023481,0.000385292,0.000597265,2.85538e-07,3.33189e-05,1.55823e-07,0.61708,0.38292,237440,73732.4,29706.1,16628.8,33799.6,26299.8,59469.2,15415.8,32765.1,8319.78,10991,4692.52,15281.5,5597.2,8582.06,6268.17,12008,5196.52,34.0908,2816.95,4329.07,3264.73,1114.29,1448.66,14953.4,"deer"
hammer-13.gif,0.332969,0.0345738,0.0288898,0.00741432,0.000107875,0.00136786,1.85955e-05,0.906769,0.0932312,59427.1,17600.5,3950.81,236.569,7365.86,224.11,149.178,955.71,2246.4,3872.5,519.696,1815.44,181.63,533.422,433.321,553.631,583.174,113.911,186.237,398.013,764.912,10.3027,126.87,135.171,654.485,"hammer"
horseshoe-19.gif,0.469461,0.00665725,3.62717e-05,0.000371644,2.05156e-08,3.00413e-05,-3.92781e-08,0.65293,0.34707,6417.28,1037.01,357.224,206.046,848.414,350.356,562.072,292.667,290.137,95.7148,156.285,88.5853,145.681,186.144,290.695,13.9259,116.43,63.2907,349.595,170.913,207.924,126.786,502.057,94.1057,172.311,"horseshoe"
butterfly-20.gif,0.286301,0.0344566,0.00570165,0.00047617,-7.75953e-07,-8.80076e-05,-7.61139e-07,0.570162,0.429838,96037.2,45028.9,16351.6,20975.9,2437.79,1052.66,8075.88,10254.7,1967.32,5493.3,2815.57,62.3005,4363.25,3365.8,11537.2,3485.36,3250.88,182.626,1181.03,218.496,4966.54,901.632,372.969,1246.53,1244.78,"butterfly"
jar-17.gif,0.171136,0.0024119,9.05336e-05,1.0483e-06,1.00002e-11,4.23886e-08,1.02115e-11,0.528767,0.471233,138613,6563.67,18531.3,1231.26,38954.6,82245.5,2893.88,4583.26,3298.73,17634.1,14875.9,3097.6,7544.71,725.264,8789.28,5230.57,8749.45,3914.24,2531.11,8511.74,5185.38,750.07,1838.9,670.656,3030.41,"jar"
